568.034314,209.941270,110.318036,394.987119,646.266460,866.309610,1057.214817,1221.019471,1359.695314,1475.144644,1569.196683,1643.606098,1700.050709,1740.130535,1765.367286,1777.204268,1777.006839,1766.063064,1745.584879,1716.709483,1680.500983,1637.952255,1589.987043,1537.462112,1481.169626,1421.839580,1360.142316,1296.691095,1232.044708,1166.710102,1101.145009,1035.760564,970.923905,906.960727,844.157796,782.765415,722.999827,665.045541,609.057603,555.163780,503.466666,454.045704,406.959130,362.245829,319.927095,280.008316,242.480580,207.322139,174.499905,143.970702,115.682601,89.576046,65.584954,43.637701,23.657861,5.561094,10.712332,25.278989,38.209128,49.591105,59.512301,68.059689,75.319485,81.376767,86.315118,90.216314,93.160047,95.223687,96.482082,97.007385,96.868921,96.133071,94.863195,93.119568,90.959347,88.436550,85.602062,82.503650,79.185999,75.690755
939.156454,577.459557,251.994416,39.275078,298.365210,527.251961,727.874115,902.121962,1051.832585,1178.785242,1284.697732,1371.222919,1439.947096,1492.387812,1529.992860,1554.139639,1566.135010,1567.215508,1558.548008,1541.230554,1516.293615,1484.701547,1447.354186,1405.088718,1358.681640,1308.850859,1256.257886,1201.510100,1145.163076,1087.722939,1029.648747,971.354872,913.213378,855.556378,798.678358,742.838463,688.262741,635.146324,583.655553,533.930039,486.084660,440.211468,396.381543,354.646755,315.041453,277.584079,242.278693,209.116426,178.076864,149.129304,122.234036,97.343407,74.402958,53.352363,34.126306,16.654919,0.817684,13.305097,25.954267,37.149097,46.969101,55.493278,62.800213,68.967746,74.072617,78.190154,81.393987,83.755804,85.345138,86.229188,86.472667,86.137686,85.283654,83.967206,82.242155,80.159466,77.767238,75.110713,72.232296,69.171590
1266.643315,904.077715,576.041352,280.699786,16.226230,219.176475,427.293890,609.865316,768.592015,905.128850,1021.079872,1117.994704,1197.365722,1260.625354,1309.145000,1344.233419,1367.136204,1379.035536,1381.050217,1374.236207,1359.587396,1338.036577,1310.456773,1277.662627,1240.412058,1199.408019,1155.300370,1108.687848,1060.120114,1010.099843,959.084861,907.490297,855.690739,804.022396,752.785234,702.245084,652.635728,604.160931,556.996428,511.291856,467.172634,424.741771,384.081612,345.255520,308.309480,273.273639,240.163772,208.982671,179.721467,152.360881,126.872396,103.219375,81.358073,61.238612,42.805885,26.000258,10.757374,2.965983,15.289150,26.240883,35.901695,44.343317,51.637148,57.854164,63.064597,67.337627,70.741094,73.341241,75.202504,76.387314,76.955944,76.966374,76.474189,75.532490,74.191839,72.500217,70.502995,68.242937,65.760201,63.092365
1552.076373,1191.181878,863.027720,565.980518,298.402651,58.661935,154.856412,343.749457,509.580784,653.880046,778.136514,883.794881,972.251840,1044.853195,1102.891727,1147.605219,1180.175749,1201.728615,1213.332106,1215.997502,1210.679500,1198.276730,1179.632712,1155.536920,1126.726074,1093.885572,1057.651054,1018.610093,977.303956,934.229439,889.840782,844.551558,798.736650,752.734193,706.847534,661.347170,616.472667,572.434549,529.416143,487.575390,447.046603,407.942170,370.354202,334.356125,300.004202,267.338999,236.386782,207.160852,179.662806,153.883741,129.805389,107.401183,86.637263,67.473422,49.863947,33.758446,19.102344,5.834704,6.080522,16.743815,26.195690,34.503218,41.731170,47.944052,53.205930,57.580141,61.129004,63.913569,65.993387,67.426321,68.268375,68.573550,68.393739,67.778623,66.775610,65.429775,63.783832,61.878118,59.750585,57.436815
1797.164185,1440.284339,1114.284246,817.728612,549.164408,307.131506,90.171978,103.159537,274.294116,424.634451,555.554580,668.393436,764.450956,844.984741,911.207350,964.284206,1005.331641,1035.416173,1055.553429,1066.707853,1069.792629,1065.669945,1055.151496,1038.999262,1017.926406,992.598428,963.634435,931.608536,897.051340,860.451564,822.257659,782.879531,742.690280,702.027955,661.197335,620.471689,580.094544,540.281419,501.221542,463.079531,425.997033,390.094322,355.471851,322.211747,290.379256,260.024132,231.181968,203.875460,178.115628,153.902959,131.228497,110.074877,90.417293,72.224408,55.459202,40.079759,26.039913,13.289524,1.757632,8.539454,17.741065,25.870312,32.986600,39.148430,44.414053,48.841271,52.487160,55.407821,57.658151,59.291638,60.360193,60.914001,61.001397,60.668763,59.960453,58.918730,57.583721,55.993395,54.183549,52.187805
2003.725727,1653.007851,1331.251707,1037.216379,769.630372,527.202810,308.633408,112.621289,62.125342,216.888315,352.924121,471.465915,573.716313,660.843826,733.979768,794.215576,842.600765,880.141364,907.798493,926.487948,937.079530,940.397015,937.218261,928.275660,914.256765,895.805104,873.521168,847.963531,819.650114,789.059513,756.632415,722.773105,687.850991,652.202180,616.131067,579.911937,543.790572,507.985845,472.691295,438.076687,404.289532,371.456585,339.685285,309.065175,279.669252,251.555287,224.767080,199.335673,175.280500,152.610486,131.325098,111.415324,92.864616,75.649764,59.741722,45.106370,31.705210,19.495898,8.431723,1.495880,10.432068,18.346013,25.311410,31.381526,36.609195,41.046996,44.747045,47.760745,50.138558,51.929806,53.182488,53.943129,54.256650,54.166260,53.713369,52.937519,51.876332,50.565475,49.038642,47.327550
2173.674119,1831.070240,1515.466445,1225.811726,961.012378,719.943703,501.460408,304.405990,127.621009,30.047190,169.747211,292.601878,399.717292,492.172546,571.017032,637.267433,691.905238,735.874722,770.081361,795.390791,812.627754,822.575963,825.977733,823.534115,815.905249,803.710853,787.530962,767.906784,745.341691,720.302342,693.219860,664.491130,634.480124,603.519294,571.910982,539.928865,507.819396,475.803273,444.076862,412.813643,382.165592,352.264659,323.223983,295.139297,268.090187,242.141327,217.343668,193.735582,171.343964,150.185272,130.266530,111.586273,94.135442,77.898234,62.852895,48.972464,36.225460,24.576474,13.986498,4.409763,4.164751,11.835838,18.617367,24.560956,29.714566,34.125899,37.842392,40.911001,43.377984,45.288697,46.687413,47.617175,48.119607,48.234886,48.001594,47.456649,46.635251,45.570841,44.295069,42.837780
2309.001016,1976.269613,1668.546172,1384.964742,1124.604876,886.504302,669.669638,473.086134,295.726434,136.558335,5.439554,131.313186,242.047190,338.638563,422.054642,493.236920,553.098161,602.520117,642.351539,673.406685,696.464237,712.266327,721.518331,724.888473,723.007910,716.470979,705.835651,691.624135,674.323635,654.387230,632.234861,608.254403,582.802807,556.207308,528.766668,500.752453,472.410338,443.961415,415.603504,387.512468,359.843507,332.732433,306.296931,280.637782,255.840058,231.974284,209.097556,187.254623,166.478926,146.793592,128.212381,110.740595,94.375933,79.109304,64.925595,51.804383,39.720613,28.645197,18.545501,9.385231,1.095707,6.248756,12.820117,18.607875,23.656534,28.009347,31.709367,34.799361,37.321612,39.317713,40.828393,41.893353,42.551129,42.838968,42.792736,42.446832,41.834125,40.985901,39.931835,38.699962
2411.760476,2090.469054,1792.176314,1516.194852,1261.772646,1028.105768,814.348985,619.626214,443.039585,283.677594,140.622372,12.953538,100.230914,199.842469,286.762345,361.856863,425.969866,479.920074,524.498840,560.468301,588.559945,609.473503,623.876197,632.402119,635.652198,634.194037,628.562168,619.258379,606.752270,591.481905,573.854592,554.247754,533.009891,510.461607,486.896689,462.583228,437.764776,412.661515,387.471448,362.371582,337.519117,313.052618,289.093176,265.745542,243.099243,221.229663,200.199097,180.057761,160.844779,142.589124,125.310512,109.020270,93.722151,79.413115,66.084059,53.720510,42.303276,31.809039,22.210881,13.478601,5.577321,1.482544,7.838879,13.446947,18.364649,22.631540,26.286636,29.368784,31.916514,33.967869,35.560219,36.730102,37.513083,37.943632,38.055019,37.879227,37.446885,36.787208,35.927962,34.895429
2484.055399,2175.583812,1888.096148,1621.077504,1373.938735,1146.028955,936.646914,745.051883,570.472300,412.114779,269.171594,140.827481,26.264703,75.324686,164.750816,242.802198,310.253953,367.861676,416.358991,456.455429,488.834683,514.153211,533.039196,546.091795,553.880521,556.945169,555.795638,550.912100,542.745312,531.717060,518.220751,502.622076,485.259804,466.446638,446.470130,425.593654,404.057417,382.079498,359.856906,337.566656,315.366839,293.397697,271.782687,250.629527,230.031229,210.067108,190.803763,172.296027,154.587889,137.713387,121.697452,106.556732,92.300366,78.930727,66.444124,54.831470,44.078898,34.168347,25.078090,16.783154,9.255312,2.455414,3.594472,9.006446,13.771838,17.929725,21.515591,24.564640,27.111890,29.192038,30.839281,32.087162,32.968427,33.514900,33.757377,33.725535,33.447854,32.951564,32.262591,31.405530
2528.022094,2233.566440,1958.086449,1701.232678,1462.572578,1241.603042,1037.762307,850.440382,678.988661,522.729110,380.961505,252.970975,138.034202,35.424519,55.578115,135.696085,205.633069,266.081967,317.718694,361.199981,397.161364,426.215549,448.951081,465.931323,477.693724,484.749314,487.582377,486.650478,482.384478,475.188809,465.441854,453.496460,439.680537,424.297755,407.628304,389.929721,371.437764,352.367316,332.913329,313.251776,293.540620,273.920786,254.517133,235.439414,216.783226,198.630945,181.052636,164.106947,147.841967,132.296059,117.498671,103.471102,90.227241,77.774273,66.113349,55.240221,45.145839,35.816914,27.236434,19.384113,12.236673,5.766936,0.207880,5.217562,9.814311,13.844183,17.340344,20.334726,22.859086,24.944979,26.623614,27.925707,28.881337,29.519817,29.869582,29.958128,29.811876,29.456153,28.915123,28.211755
2545.817416,2266.394873,2003.957189,1758.312927,1529.179419,1316.195602,1118.933813,936.910476,769.596107,616.424200,476.799232,350.104422,235.707738,132.968176,41.240524,40.115598,111.744635,174.273382,228.320733,274.490737,313.370710,345.529357,371.515216,391.855401,407.054619,417.594471,423.932945,426.504154,425.718154,421.961126,415.595498,406.960294,396.371588,384.123017,370.486411,355.712472,340.031514,323.654244,306.772585,289.560515,272.174936,254.756546,237.430716,220.308371,203.486856,187.050799,171.072956,155.615035,140.728503,126.455363,112.828914,99.874478,87.610090,76.047177,65.191189,55.042202,45.595495,36.842088,28.769239,21.360904,14.598105,8.458857,2.913656,2.008655,6.431385,10.318234,13.707789,16.629346,19.111681,21.183427,22.872992,24.208433,25.217307,25.926554,26.362389,26.550196,26.514458,26.278682,25.865348,25.295865
2539.605296,2276.059247,2027.535211,1793.991816,1575.289205,1371.201943,1181.430851,1005.613923,843.336296,694.139409,557.529190,432.983777,319.960100,217.900374,126.237084,44.397892,28.185718,92.088969,147.868940,196.078047,237.255603,271.926332,300.598628,323.763077,341.891291,355.434965,364.825190,370.471976,372.763975,372.068295,368.730639,363.075395,355.405940,346.005025,335.135242,323.039577,309.942019,296.048217,281.546193,266.607070,251.385839,236.022137,220.641036,205.353837,190.258862,175.442244,160.978704,146.932313,133.357255,120.298500,107.792592,95.868278,84.547178,73.844418,63.769230,54.325530,45.512461,37.324911,29.753993,22.787491,16.410242,10.604351,5.348395,0.558321,3.564425,7.298236,10.567674,13.401390,15.825586,17.866205,19.549046,20.899669,21.943261,22.704526,23.207566,23.475787,23.531816,23.397433,23.093509,22.639962
2511.544413,2264.550317,2030.653197,1809.953353,1602.446238,1408.035330,1226.543955,1057.726285,901.277382,756.842440,624.025213,502.395728,391.497168,290.852311,199.969067,118.345806,45.475262,19.146278,76.032980,125.678380,168.575395,205.205075,236.035762,261.521479,282.100550,298.194486,310.207107,318.523872,323.511431,325.517319,324.869858,321.878089,316.832004,310.002724,301.642853,291.986890,281.251722,269.637165,257.326558,244.487403,231.272003,217.818185,204.249981,190.678342,177.201860,163.907483,150.871227,138.158878,125.826686,113.922036,102.484114,91.544537,81.127973,71.252740,61.931368,53.171149,44.974652,37.340217,30.262414,23.732475,17.738680,12.266643,7.299244,2.812653,1.143062,4.733155,7.872483,10.606282,12.959004,14.954195,16.615242,17.965376,19.027564,19.824404,20.378009,20.709913,20.840989,20.791374,20.580409,20.226593
2463.776502,2233.848240,2015.138877,1807.881684,1612.199551,1428.117768,1255.575830,1094.438404,944.505431,805.521400,677.183877,559.151300,451.050075,352.481032,263.025267,182.249333,109.709993,44.958323,12.450827,62.978671,107.060082,145.135043,177.632234,204.969266,227.551201,245.769268,259.999802,270.603436,277.924456,282.290359,284.011573,283.381322,280.675578,276.153236,270.056268,262.610029,254.023632,244.490374,234.188229,223.280375,211.915768,200.229736,188.344598,176.370299,164.405054,152.535994,140.839817,129.383426,118.224570,107.412467,96.988412,86.986375,77.433579,68.351051,59.754166,51.653155,44.053599,36.956896,30.360698,24.259328,18.644154,13.503909,8.824828,4.589740,0.740298,2.572944,5.577367,8.202010,10.472492,12.410410,14.036966,15.373232,16.440105,17.258209,17.847787,18.228611,18.419894,18.440219,18.307478,18.038816
2398.415271,2185.911953,1982.804944,1789.451442,1606.093598,1432.871123,1269.833019,1116.948480,974.116952,841.177442,717.917094,604.079016,499.369491,403.464517,316.015769,236.655985,165.003834,100.668204,43.251910,7.636498,52.414239,91.460370,125.168422,153.920047,178.087261,198.031081,214.100331,226.630686,235.943847,242.346978,246.132273,247.576677,246.941746,244.473633,240.403133,234.945915,228.302742,220.659807,212.189119,203.048938,193.384250,183.327288,172.998056,162.504900,151.945071,141.405311,130.962434,120.683916,110.628472,100.846633,91.381307,82.268336,73.537026,65.210675,57.307072,49.838981,42.814604,36.238024,30.109623,24.426475,19.182715,14.369855,9.977007,5.990683,2.390341,0.744510,3.639707,6.149051,8.328929,10.199984,11.781521,13.092642,14.152321,14.979339,15.592189,16.008985,16.247379,16.324488,16.256828,16.060265
2317.536080,2122.669267,1935.439504,1756.318617,1585.659556,1423.708800,1270.617928,1126.454406,991.211575,864.817928,747.145663,638.018555,537.219210,444.495657,359.567408,282.130939,211.864664,148.433416,91.492444,40.690813,4.312815,43.903406,78.402939,108.165667,133.531056,154.830178,172.384478,186.504663,197.489791,205.626535,211.188631,214.436468,215.616823,214.962717,212.693383,209.014338,204.117504,198.181480,191.371795,183.841267,175.730387,167.167752,158.270526,149.144919,139.886694,130.581683,121.306310,112.128121,103.106310,94.292246,85.729990,77.456807,69.503662,61.895705,54.652742,47.789686,41.316997,35.241093,29.564752,24.287485,19.405885,14.913944,10.803301,7.063287,3.679668,0.586507,2.017129,4.410220,6.493484,8.290161,9.818136,11.094750,12.137213,12.962593,13.587749,14.029244,14.303264,14.425543,14.411304,14.275200
2223.166285,2046.007596,1874.797203,1710.112019,1552.407124,1402.027881,1259.221290,1124.146607,996.885219,877.449833,765.792976,661.814857,565.370616,476.276961,394.318268,319.252144,250.814465,188.723966,132.686381,82.398068,37.549200,2.150438,37.075856,67.479410,93.686280,115.998158,134.709400,150.105922,162.464191,172.050366,179.119621,183.915618,186.670125,187.602766,186.920871,184.819444,181.481214,177.076746,171.764667,165.691905,158.993999,151.795450,144.210104,136.341571,128.283658,120.120819,111.928629,103.774251,95.716915,87.808395,80.093483,72.610457,65.391542,58.463356,51.847352,45.560240,39.614391,34.018236,28.776637,23.891240,19.360813,15.181550,11.347328,7.849846,4.678213,1.812573,0.642733,2.950235,4.933537,6.650266,8.117944,9.352437,10.369353,11.184185,11.812272,12.268729,12.568369,12.725631,12.754517,12.668539
2117.276375,1957.765409,1802.590956,1652.425336,1507.816899,1369.201812,1236.915147,1111.201289,992.223619,880.073592,774.779136,676.312461,584.597268,499.515397,420.912932,348.605809,282.384874,222.020605,167.267272,117.866744,73.551879,34.049347,0.864621,31.618746,58.340792,81.350658,100.916243,117.299002,130.753003,141.523986,149.848573,155.953643,160.055835,162.361194,163.064927,162.351262,160.393413,157.353612,153.383223,148.622904,143.202857,137.243088,130.853723,124.135359,117.179429,110.068602,102.877190,95.671567,88.510598,81.446070,74.523119,67.780661,61.251816,54.964319,48.940927,43.199813,37.754948,32.616468,27.791026,23.282129,19.090449,15.214125,11.649014,8.388868,5.425232,2.745414,0.207880,1.734004,3.618528,5.251655,6.653963,7.840302,8.824878,9.621743,10.244835,10.707921,11.024534,11.207898,11.270875,11.225900
2001.771849,1859.724331,1720.484368,1584.809818,1453.333306,1326.573589,1204.946320,1088.774169,978.296310,873.677311,775.015412,682.350218,595.669855,514.917580,439.997840,370.781924,307.113055,248.811101,195.676825,147.495758,104.041686,65.079753,30.369018,0.207880,27.269161,50.689957,70.832620,87.934776,102.228447,113.939168,123.285139,130.476497,135.714730,139.192223,141.091923,141.587110,140.841263,139.008022,136.231206,132.644924,128.373704,123.532726,118.228049,112.556899,106.607980,100.461810,94.191075,87.860997,81.529718,75.248681,69.063019,63.011946,57.129143,51.443135,45.977672,40.752085,35.781652,31.077930,26.649094,22.500247,18.633722,15.049360,11.744759,8.715471,5.955027,3.454109,1.188453,0.712119,2.519605,4.067634,5.401048,6.534641,7.481471,8.254303,8.865788,9.328448,9.654624,9.856411,9.945597,9.933613
1878.485607,1753.602010,1630.084800,1508.767545,1390.358122,1275.449522,1164.530364,1057.994654,956.151027,859.231400,767.399082,680.756347,599.351447,523.185181,452.216923,386.370199,325.537811,269.586550,218.361488,171.689874,129.384701,91.247882,57.073107,26.648122,0.207880,23.807248,44.274943,61.852686,76.751142,89.175976,99.327207,107.398374,113.575886,118.038475,120.956780,122.493030,122.800838,122.025069,120.301797,117.758328,114.513281,110.676729,106.350368,101.627758,96.594562,91.328832,85.901310,80.375748,74.809244,69.252580,63.750575,58.342431,53.062087,47.938565,42.996317,38.255557,33.732594,29.440150,25.387668,21.581608,18.025728,14.721349,11.667596,8.861595,6.298561,3.971433,1.866909,0.207880,1.608538,3.073337,4.335843,5.413403,6.318336,7.062287,7.656742,8.113079,8.442535,8.656155,8.764728,8.778742
1749.171562,1641.045450,1532.936934,1425.745345,1320.244544,1217.093490,1116.846045,1019.960520,926.808573,837.683607,752.808669,672.343820,596.393065,525.010766,458.207611,395.956134,338.195820,284.837789,235.769101,190.856677,149.950891,112.888805,79.497093,49.594640,22.994556,0.373519,21.050391,38.882889,54.172130,67.104679,77.862725,86.623430,93.558300,98.832503,102.604398,105.025149,106.238427,106.380222,105.578717,103.954249,101.619323,98.678687,95.229452,91.361251,87.156450,82.690363,78.031515,73.241909,68.377318,63.487585,58.616931,53.804271,49.083532,44.483964,40.030459,35.743859,31.641258,27.736302,24.039470,20.558354,17.297924,14.260774,11.447353,8.856161,6.483865,4.325141,2.370905,0.569912,0.852021,2.245490,3.436701,4.456154,5.316163,6.027480,6.600551,7.045712,7.373185,7.593038,7.715135,7.749085
1615.498524,1523.625480,1430.517317,1337.129187,1244.291882,1152.721783,1063.030311,975.733028,891.258102,809.954491,732.099536,657.906177,587.529661,521.073838,458.597021,400.117419,345.618188,295.052086,248.345736,205.403576,166.111440,130.339827,97.946869,68.781004,42.683324,19.489326,0.916650,18.847882,34.334796,47.587614,58.771426,68.047433,75.572461,81.498271,85.971067,89.130988,91.111770,92.040481,92.037339,91.215598,89.681509,87.534332,84.866403,81.763237,78.303685,74.560098,70.598548,66.479051,62.255811,57.977486,53.687453,49.424097,45.221084,41.107655,37.108906,33.246073,29.536812,25.995471,22.633353,19.458978,16.478328,13.695078,11.110816,8.725233,6.536249,4.539966,2.729732,1.085726,0.207880,1.561890,2.683596,3.644012,4.457088,5.132994,5.681285,6.111355,6.432497,6.653881,6.784511,6.833180
